Product Id	Type	Description	Unit	Vendor	Location	Reference	Compatibility	Category	Comission Percent	Commission Flat	Stock	Reserved	Ordered	Minimum Stock	Last Price	Cost Markup	Cost	Retail Price	Retail Date	Wholesale Price	Whole Date	Cost Date	Init Stock	Stock Date	Last Invoice	Last Order	Total Sales	Init Date	Gross	Total Sold	Remarks 1	Remarks 2	Remarks 3	Remarks 4	Remarks 5	Remarks 6
POWERKING10	1000-20	POWERKING 1000-20 HWY TT 14P		TREADWAYS			NEW TIRES		0.00	0.00	136	0	0	0	273.55	13.00	309.11	190.00	04/23/2013	175.00	02/25/2014	10/24/2014	136	02/26/2015	457173	12215	22755.00	01/01/0001	-2916.40	124.00						
POWERKING205	20.5-25	POWERKING 20.5-25 E3/L3 20PR		TREADWAYS		AKR25	NEW TIRES		0.00	0.00	26	0	0	0	693.23	13.00	783.34	950.00	03/16/2011	890.00	03/16/2011	02/17/2015	2	01/19/2015	458603	12652	18680.00	01/01/0001	3275.45	21.00						
POWERKING235	23.5-25	POWERKING 23.5-25 TL 20 E3/L3		TREADWAYS		PWKG AKR63	NEW TIRES		0.00	0.00	13	0	0	0	899.70	13.00	1016.66	1150.00	11/26/2014	1050.00	11/26/2014	01/23/2015	4	11/09/2014	457854	12592	3280.00	01/01/0001	617.93	3.00						
POWERKING480	480-8	POWER KING 480-8 TL 6PR		TREADWAYS		GVM11	NEW TIRES		0.00	0.00	10	0	0	0	11.65	13.00	13.16	35.00	03/27/2013	25.00	03/27/2013	01/23/2015	0	01/17/2015	455529	12592	555.00	01/01/0001	316.70	16.00						
POWERKING950	950-16.5	POWERKING 950-16.5 HW CAMPER10		ACME			NEW TIRES		0.00	0.00	4	0	0	0	96.75	13.00	109.32	135.00	04/11/2011	125.00	04/11/2011	10/27/2014	6	01/17/2015	457959	12226	16668.00	01/01/0001	4361.93	129.00						
POWERTRAX01	12-16.5	12-16.5 SOLID TIRE+WHEEL		MITCO			NEW TIRES		0.00	0.00	24	0	0	0	500.00	13.00	565.00	750.00	02/04/2015	680.00	02/04/2015	12/30/2014	24	02/13/2015	458647	12385	209296.36	05/13/2007	27117.18	320.00						
POWERTRAX03	12-16.5	SOLID 12-16.5 20inch LUG TIRE		MITCO			NEW TIRES		0.00	0.00	6	0	0	0	475.00	13.00	536.75	625.00	12/10/2013	550.00	12/10/2013	12/30/2014	6	02/13/2015	450056	10968	26700.00	05/13/2007	4034.06	50.00						
POWERTRAX04	12-16.5	SOLID 12-16.5 20inch SMOOTH TIRE		MITCO		22560300	NEW TIRES		0.00	0.00	8	0	0	0	475.00	13.00	536.75	625.00	12/10/2013	550.00	12/10/2013	12/30/2014	8	02/13/2015	431962	10968	33840.00	01/01/0001	4601.28	56.00						
POWERTRAX05	12-16.5	SOLID 12-16.5 18inch LUG TIRE		MITCO			NEW TIRES		0.00	0.00	4	0	0	0	467.46	13.00	528.22	570.00	03/21/2011	530.00	03/21/2011	12/30/2014	4	02/13/2015	439310	6952	2120.00	01/01/0001	250.16	4.00						
PREMIUN60	600-9	DEESTONE 600-9 LUG INDUS FORKL		TREADWAYS		DS6125	NEW TIRES		0.00	0.00	3	0	0	0	42.10	13.00	47.57	79.00	03/14/2014	67.00	03/14/2014	01/23/2015	3	01/27/2015	453070	11117	6643.00	01/01/0001	1992.03	97.00						
PRESS01	MOUNT	PRESS SOLID TIRE ON & OFF					MOUNTS		0.00	0.00	0	0	0	0	20.00	13.00	22.60	20.00	01/30/2012	20.00	01/30/2012	08/30/2010	0	08/30/2010	458316	0	26915.50	01/01/0001	11675.50	762.00						
PROMO	PROMOTION	FREE MOUNT WITH PROMOTION					MOUNTS		0.00	0.00	0	0	0	0	0.00	13.00	0.00	0.00		0.00		04/29/2010	0	04/29/2010	354623	0	0.00	01/01/0001	0.00	49.00						
RECAP01	11R22.5	RECAP 11R22.5 HWY		CONSOL			RECAPS		0.00	0.00	0	0	0	0	129.00	13.00	145.77	200.00	03/13/2013	190.00	03/13/2013	02/11/2015	-678	02/09/2015	458781	1248	413149.25	05/13/2007	118097.25	2444.00						
RECAP02	11R22.5	RECAP 11R22.5 TRACTION					RECAPS		0.00	0.00	0	-5	0	0	129.00	13.00	145.77	200.00	03/13/2013	190.00	03/13/2013	02/11/2015	-2078	02/09/2015	458915	0	1434742.47	05/13/2007	435502.47	8648.00						
RECAP03	11R24.5	RECAP 11R24.5 HWY		CONSOL			RECAPS		0.00	0.00	0	6	0	0	121.00	13.00	136.73	220.00	01/07/2013	210.00	01/07/2013	01/08/2015	-205	01/21/2015	456372	1248	30826.00	05/13/2007	10967.00	179.00						
RECAP04	11R24.5	RECAP 11R24.5 TRACTION					RECAPS		0.00	0.00	0	-3	0	0	121.00	13.00	136.73	220.00	01/07/2013	210.00	01/07/2013	01/08/2015	-1029	01/21/2015	458588	0	181078.36	05/13/2007	71706.36	1012.00						
RECAP05	295/75R22.5	RECAP LP22.5 HWY					RECAPS		0.00	0.00	0	-6	0	0	104.00	13.00	117.52	190.00	01/31/2012	180.00	01/31/2012	11/07/2014	-981	02/24/2015	458838	0	257592.00	05/13/2007	124104.00	1545.00						
RECAP06	295/75R22.5	RECAP LP22.5 TRACTION					RECAPS		0.00	0.00	0	2	0	0	104.00	13.00	117.52	190.00	01/31/2012	180.00	01/31/2012	11/07/2014	-773	02/24/2015	458745	0	121984.24	05/13/2007	53464.24	751.00						
RECAP07	285/75R24.5	RECAP LP24.5 HWY					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	190.00	01/31/2012	180.00	01/31/2012	11/07/2014	-220	01/17/2015	455961	0	33450.00	05/13/2007	33246.00	204.00						
RECAP08	285/75R24.5	RECAP LP24.5 TRACTION					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	190.00	01/31/2012	180.00	01/31/2012	11/07/2014	-427	01/17/2015	455723	0	67508.00	05/13/2007	67077.00	431.00						
RECAP09	12R22.5	RECAP 12R22.5 HWY					RECAPS		0.00	0.00	0	0	0	0	137.00	13.00	154.81	230.00	07/20/2012	210.00	07/20/2012	02/26/2013	-13	01/17/2015	456145	0	3455.00	05/13/2007	988.00	19.00						
RECAP10	12R22.5	RECAP 12R22.5 TRACTION					RECAPS		0.00	0.00	0	0	0	0	137.00	13.00	154.81	230.00	07/20/2012	210.00	07/20/2012	02/26/2013	-879	01/17/2015	457565	0	176580.00	05/13/2007	56320.00	988.00						
RECAP109	11R22.5	RECAP 11R22.5 HD TRACTION					RECAPS		0.00	0.00	0	0	0	0	150.00	13.00	169.50	215.00	03/14/2013	205.00	03/14/2013	02/11/2015	-139	02/09/2015	457886	0	75150.00	01/01/0001	16950.00	388.00						
RECAP11	315/80R22.5	RECAP 315/80R22.5 HWY					RECAPS		0.00	0.00	0	0	0	0	150.00	13.00	169.50	240.00	01/31/2012	230.00	01/31/2012	01/08/2015	-55	01/23/2015	456683	0	16935.00	05/13/2007	4631.00	86.00						
RECAP112	1800-25	RECAP CAP & CASING 1800X25 L4		RDH			RECAPS		0.00	0.00	11	0	0	0	1350.00	13.00	1525.50	2150.00	02/11/2013	1950.00	02/08/2013	06/27/2013	11	02/04/2015	457582	8804	714846.42	01/01/0001	102668.42	431.00						
RECAP12	315/80R22.5	RECAP 315/80R22.5 TRACC					RECAPS		0.00	0.00	0	-7	0	0	150.00	13.00	169.50	240.00	01/31/2012	230.00	01/31/2012	01/08/2015	-1989	01/23/2015	458261	0	396829.00	05/13/2007	115638.00	1965.00						
RECAP1200	1200-20	RECAP 1200x20 E3					RECAPS		0.00	0.00	2	0	0	0	480.00	13.00	542.40	590.00	09/13/2011	590.00	09/13/2011	02/17/2015	2	02/26/2015	440375	0	11260.00	01/01/0001	1180.00	21.00						
RECAP13	385/65R22.5	RECAP 385/65R22.5					RECAPS		0.00	0.00	0	0	0	0	130.00	13.00	146.90	230.00	01/31/2012	230.00	01/31/2012	07/31/2014	-55	02/11/2015	457446	0	11046.00	05/13/2007	4543.00	53.00						
RECAP14	425/65R22.5	RECAP 425/65R22.5					RECAPS		0.00	0.00	0	2	0	0	145.00	13.00	163.85	240.00	01/31/2012	240.00	01/31/2012	05/27/2014	-94	01/17/2015	458701	0	23345.00	05/13/2007	11585.00	96.00						
RECAP15	445/65R22.5	RECAP 445/65R22.5					RECAPS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	200.00		200.00	05/05/2011	05/27/2014	-14	02/16/2015	385125	0	2970.00	05/13/2007	2956.00	14.00						
RECAP151	2100-35	RECAP 2100-35  L4S					RECAPS		0.00	0.00	4	0	0	0	1300.00	13.00	1469.00	1990.00	04/29/2013	1990.00	04/29/2013	05/09/2012	4	11/09/2014	0	0	0.00	01/01/0001	0.00	0.00						
RECAP154	225/70R19.5	RECAP 225/70R19.5 A/P					RECAPS		0.00	0.00	0	0	0	0	90.00	13.00	101.70	111.00	09/28/2011	111.00	09/28/2011	12/30/2014	-40	02/19/2015	454093	0	9397.00	01/01/0001	1207.00	91.00						
RECAP16	900-20	RECAP 900-20 HWY					RECAPS		0.00	0.00	0	1	0	0	1.00	13.00	1.13	90.00		85.00		12/10/2013	-16	01/17/2015	420536	0	1540.00	05/13/2007	1523.00	17.00						
RECAP169	29.5-29	RECAP 29.5-29 L3					RECAPS		0.00	0.00	2	0	0	0	3172.00	13.00	3584.36	3950.00	04/29/2013	3950.00	04/29/2013	05/18/2011	2	01/17/2015	437145	0	5200.00	01/01/0001	-1144.00	2.00						
RECAP17	9R22.5	RECAP 9R22.5 HWY					RECAPS		0.00	0.00	0	0	0	0	65.00	13.00	73.45	140.00	01/31/2012	140.00	01/31/2012	12/23/2010	-50	01/17/2015	458052	0	5325.00	05/13/2007	2524.00	49.00						
RECAP18	10R22.5	RECAP 10R22.5 HWY					RECAPS		0.00	0.00	0	0	0	0	100.00	13.00	113.00	145.00	09/13/2011	140.00	01/31/2012	09/29/2014	-577	01/17/2015	458308	0	80965.50	05/13/2007	23115.50	628.00						
RECAP180	1800-25	RECAP-CAP ONLY 1800X25 L4					RECAPS		0.00	0.00	0	0	0	0	0.00	13.00	0.00	1650.00	10/14/2010	1650.00	02/11/2013	06/27/2013	1	02/04/2015	457744	0	144720.00	01/01/0001	144720.00	85.00						
RECAP189	275/70R22.5	RECAP 275/70R22.5 HWY					NEW TIRES		0.00	0.00	0	0	0	0	420.00	13.00	474.60	130.00	02/21/2014	130.00	02/21/2014	05/03/2012	-8	02/03/2015	441197	0	13340.00	01/01/0001	-3040.00	39.00						
RECAP19	255/70R22.5	RECAP 255/70R22.5					RECAPS		0.00	0.00	0	-2	0	0	85.00	13.00	96.05	145.00	09/13/2011	140.00	01/31/2012	03/06/2014	-283	02/26/2015	457372	0	34870.00	05/13/2007	13245.00	289.00						
RECAP20	1000-20	RECAP 1000-20 HWY					RECAPS		0.00	0.00	0	0	0	0	95.00	13.00	107.35	190.00	01/31/2012	180.00	01/31/2012	09/29/2014	-395	02/26/2015	440862	0	41299.00	05/13/2007	14209.00	394.00						
RECAP21	1000R20	RECAP 1000R20 HWY					RECAPS		0.00	0.00	0	-1	0	0	75.00	13.00	84.75	185.00	09/13/2011	175.00	09/13/2011	09/29/2014	-6	02/26/2015	449224	0	1105.00	05/13/2007	654.00	7.00						
RECAP24	245/70R19.5	RECAP 245/70R19.5					RECAPS		0.00	0.00	0	0	0	0	70.00	13.00	79.10	120.00	03/06/2012	120.00	03/06/2012	09/15/2014	-289	01/17/2015	458876	0	31494.00	01/01/0001	9304.00	317.00						
RECAP29	11-22.5	RECAP 11-22.5 HWY					NEW TIRES		0.00	0.00	0	0	0	0	80.00	13.00	90.40	135.00	04/01/2011	125.00	04/01/2011	04/19/2010	-557	01/17/2015	432924	0	45069.00	01/01/0001	509.00	557.00						
RECAP45	14/80R20	RECAP 14/80R20 HWY.					RECAPS		0.00	0.00	0	0	0	0	150.00	13.00	169.50	240.00	10/14/2010	230.00	10/14/2010	12/29/2014	-1	01/17/2015	458525	0	1180.00	01/01/0001	430.00	5.00						
RECAP451	29.5-25	RECAP 29.5R25 L3					RECAPS		0.00	0.00	0	0	0	0	3609.00	13.00	4078.17	4500.00		4250.00	02/08/2012	02/08/2012	0	01/17/2015	453546	0	22114.00	01/01/0001	-21194.00	12.00						
RECAP789	445/80R25	CAP ONLY 445/80R25 E3					NEW TIRES		0.00	0.00	1	0	0	0	617.50	13.00	697.77	850.00	04/04/2012	750.00	04/04/2012	05/27/2014	1	01/17/2015	419081	0	5950.00	01/01/0001	1627.50	7.00						
RECAP81	235/75R17.5	RECAP 235/75R17.5					RECAPS		0.00	0.00	0	0	0	0	10.00	13.00	11.30	100.00	10/08/2010	100.00	10/08/2010	01/08/2015	0	01/30/2015	369613	0	285.00	01/01/0001	255.00	3.00						
RECAP94	23.5-25	RECAP 23.5R25 L3 1-STAR					NEW TIRES		0.00	0.00	0	0	0	0	1720.00	13.00	1943.60	1750.00	04/29/2013	1750.00	04/29/2013	12/30/2014	0	11/09/2014	458770	0	24513.00	01/01/0001	-11438.00	23.00						
REGROOVE	REGROOVE TIRE	REGROOVE TIRE					NEW TIRES		0.00	0.00	0	0	0	0	1.00	13.00	1.13	15.00	05/09/2014	15.00	05/09/2014	03/31/2010	0	03/31/2010	456896	0	161.00	01/01/0001	134.00	27.00						
RETREAD129	1800-33	RETREAD 1800x33 40PR					NEW TIRES		0.00	0.00	1	0	1	0	2095.00	13.00	2367.35	2600.00	02/22/2012	2400.00	02/22/2012	06/27/2013	3	02/04/2015	448642	10114	32610.00	01/01/0001	-163379.00	101.00						
RETREAD149	20.5-25	RECAP 20.5R25 XHA 1-STAR					NEW TIRES		0.00	0.00	1	0	0	0	1245.00	13.00	1406.85	1350.00	05/01/2013	1350.00	05/01/2013	11/26/2014	3	01/19/2015	458114	0	9900.00	01/01/0001	-60.00	8.00						
RETREAD89	26.5-25	RETREAD 26.5R25 L3					NEW TIRES		0.00	0.00	2	0	0	0	2085.00	13.00	2356.05	2400.00	09/12/2013	2400.00	09/12/2013	11/26/2014	2	09/22/2014	445688	0	24210.00	01/01/0001	-4974.00	14.00						
RHIN	SOLDOUT	RHIN					RHINS		0.00	0.00	0	0	0	0	0.00	13.00	0.00	0.00		0.00		10/23/2013	0	10/23/2013	440819	0	1605.00	01/01/0001	1605.00	7.00						
RHINS	MISC	RHINS		MITCO			RHINS		0.00	0.00	0	-6	0	0	250.00	13.00	282.50	20.00		20.00		03/11/2010	0		458512	4366	60003.20	05/13/2007	-38026.80	658.00						
RINTAL 10HD	10-16.5	RINTAL 10-16.5 TL HD 10PR		FULLRUN			NEW TIRES		0.00	0.00	0	0	0	0	106.34	13.00	120.16	175.00	09/17/2014	155.00	09/17/2014	02/13/2015	12	02/13/2015	458917	12183	8065.00	01/01/0001	3067.02	47.00						
RINTAL 14R4	1400-24	RINTAL 1400-24 TL R4 12PR		FULLRUN			NEW TIRES		0.00	0.00	6	0	0	0	307.55	13.00	347.53	400.00	12/01/2014	375.00	12/01/2014	10/17/2014	6	01/17/2015	456167	12183	4600.00	01/01/0001	909.40	12.00						
RINTAL10R4	10-16.5	RINTAL 10-16.5 TL R4 10PR		FULLRUN			NEW TIRES		0.00	0.00	8	-4	0	0	66.29	13.00	74.90	110.00	09/17/2014	100.00	09/17/2014	02/13/2015	12	02/13/2015	458619	12183	5025.00	01/01/0001	1975.66	46.00						
RINTAL11	11L16	RINTAL 11L16 TL F3 12PR		FULLRUN			NEW TIRES		0.00	0.00	4	0	0	0	69.99	13.00	79.08	110.00	09/05/2014	90.00	09/05/2014	09/05/2014	9	09/21/2014	457629	11991	810.00	01/01/0001	250.08	8.00						
RINTAL12.5	12.5/80-18	RINTAL 12.5/80-18 12PR R4		FULLRUN			NEW TIRES		0.00	0.00	15	0	0	0	125.00	13.00	141.25	220.00	12/16/2014	200.00	12/16/2014	12/15/2014	21	01/17/2015	458382	12424	1920.00	01/01/0001	795.00	9.00						
RINTAL12HD	12-16.5	RINTAL 12-16.5 TL 12PR HD		FULLRUN			NEW TIRES		0.00	0.00	19	0	0	0	131.00	13.00	148.03	210.00	12/16/2014	190.00	12/16/2014	12/30/2014	46	02/13/2015	458799	12424	10650.00	01/01/0001	3707.00	53.00						
RINTAL12R4	12-16.5	RINTAL 12-16.5 TL R4 12PR		FULLRUN			NEW TIRES		0.00	0.00	39	0	0	0	85.00	13.00	96.05	145.00	12/16/2014	135.00	12/16/2014	12/30/2014	46	02/13/2015	458519	12424	14085.00	01/01/0001	5113.76	109.00						
RINTAL20.5L2	20.5-25	RINTAL 20.5-25 TL L2 16PR		FULLRUN			NEW TIRES		0.00	0.00	10	0	0	0	526.26	13.00	594.67	760.00	09/17/2014	675.00	09/17/2014	11/26/2014	11	01/19/2015	457971	12183	3610.00	01/01/0001	978.70	5.00						
RINTAL20E3	20.5-25	RINTAL 20.5-25 TL E3 16PR		FULLRUN			NEW TIRES		0.00	0.00	14	0	0	0	584.00	13.00	659.92	820.00	09/17/2014	720.00	09/17/2014	12/15/2014	17	01/19/2015	458042	12424	14380.00	01/01/0001	3613.98	19.00						
RINTAL23E3	23.5-25	RINTAL 23.5-25 TL E3 20PR		FULLRUN			NEW TIRES		0.00	0.00	12	0	0	0	783.00	13.00	884.79	1150.00	09/23/2014	1050.00	09/23/2014	12/30/2014	5	11/09/2014	456477	12424	5700.00	01/01/0001	1878.60	5.00						
RINTAL26E3	26.5-25	RINTAL 26.5-25 TL E3 28PR		FULLRUN			NEW TIRES		0.00	0.00	3	0	0	0	1298.56	13.00	1467.37	1950.00	09/17/2014	1750.00	09/17/2014	11/26/2014	3	09/22/2014	454917	12183	9700.00	01/01/0001	3207.20	5.00						
RIVERLAND03	295/75R22.5	LEAO 295/75R22.5 F16 HWY 14PR		UNIVERSAL			NEW TIRES		0.00	0.00	0	0	0	0	217.28	13.00	245.52	275.00	03/13/2014	255.00	03/13/2014	01/12/2015	1	02/24/2015	458906	12514	153067.00	05/13/2007	23385.42	594.00						
RIVERLAND09	20.5-25	OTANI 20.5-25 L3 20PR		FOREIGN			NEW TIRES		0.00	0.00	4	0	6	0	762.29	13.00	861.38	1050.00	03/04/2013	950.00	03/04/2013	11/26/2014	7	01/19/2015	457100	12357	111535.00	05/13/2007	23687.91	114.00						
ROADGUIDER02	23.5-25	OTANI 23.5-25 L3  20PR		FOREIGN		R-56L-3TLS	NEW TIRES		0.00	0.00	28	-3	16	0	1075.90	13.00	1215.77	1350.00	02/05/2015	1250.00	02/05/2015	12/30/2014	17	11/09/2014	458606	12357	263710.00	05/13/2007	64164.09	239.00						
ROADGUIDER09	1300-24	SECURITY 1300-24 R4 12PR		CHINESE			NEW TIRES		0.00	0.00	1	0	0	0	72.38	13.00	81.79	320.00	01/19/2015	280.00	01/19/2015	09/29/2014	1	02/11/2015	456989	984	2790.00	01/01/0001	1270.02	21.00						
ROADGUIDER12	SOLDOUT	ROADGUIDER 700-15 HWY 10P		CHINESE			NEW TIRES		0.00	0.00	0	0	0	0	42.41	13.00	47.92	65.00	05/20/2009	55.00	05/20/2009	07/23/2014	0	01/17/2015	452560	3373	2180.00	05/13/2007	763.07	39.00						
ROADGUIDER15	SOLDOUT	L-GUARD 12-16.5 14PR HD L203		QINGDA			NEW TIRES		0.00	0.00	0	0	0	0	186.51	13.00	210.76	250.00	04/01/2013	230.00	04/01/2013	11/26/2012	0	11/11/2013	428399	9435	118039.00	01/01/0001	28088.91	480.00						
ROADGUIDER16.5	12-16.5	SECURITY 12-16.5 TL 12PR SK400		UNIVERSAL			NEW TIRES		0.00	0.00	6	0	0	0	110.00	13.00	124.30	155.00	06/19/2014	135.00	06/19/2014	12/30/2014	6	02/13/2015	455401	11817	20670.00	01/01/0001	4200.35	152.00						
ROADGUIDER23	SOLDOUT	L-GUARD 1400x24 G2/L2 12PR		QINGDA			NEW TIRES		0.00	0.00	0	0	0	0	401.03	13.00	453.16	440.00	01/28/2013	400.00	01/28/2013	11/26/2012	1	03/13/2014	439227	9436	41441.00	01/01/0001	6684.34	117.00						
ROADGUIDER49	SOLDOUT	FORERUNNER 10-16.5 12PR L4		TIREMAST			NEW TIRES		0.00	0.00	0	-2	36	0	161.22	13.00	182.18	190.00	04/23/2013	170.00	04/23/2013	02/21/2013	0	11/11/2013	424089	9824	41555.00	01/01/0001	9136.25	227.00						
ROADPRO22.5	285/75R18	WILDTRAC 285/75R18		CHINESE		RS102	NEW TIRES		0.00	0.00	2	0	0	0	260.57	13.00	294.44	120.00	03/21/2014	120.00	03/21/2014	09/29/2014	2	01/17/2015	426286	7658	36640.00	01/01/0001	4329.32	124.00						
ROADPRO245	285/75R24.5	ROADPRO 285/75R24.5 TRACC R610		CHINESE			NEW TIRES		0.00	0.00	1	0	0	0	284.62	13.00	321.62	275.00	10/03/2014	255.00	10/03/2014	11/07/2014	1	01/17/2015	439267	7839	7550.00	01/01/0001	1003.74	23.00						
ROADPRORD412	255/65R17	FIRESTONE 255/65R17		CHINESE		RD412	NEW TIRES		0.00	0.00	1	0	0	0	269.61	13.00	304.66	135.00	03/21/2014	135.00	03/21/2014	12/27/2011	1	01/17/2015	450798	7658	15765.00	01/01/0001	1475.67	53.00						
ROADRIDER205	SOLDOUT	ROADRIDER ST205/75R15 6PR		ACME			NEW TIRES		0.00	0.00	0	0	0	0	54.75	13.00	61.87	70.00	03/16/2011	65.00	03/16/2011	08/29/2013	0	01/21/2014	427663	10539	4656.00	01/01/0001	817.30	68.00						
ROADSTONE235	235/70R17	ROADSTONE 235/70R17 108S		ACME		12000345538	NEW TIRES		0.00	0.00	4	0	0	0	89.00	13.00	100.57	110.00	10/17/2011	100.00	10/17/2011	02/24/2015	0	02/05/2015	458124	12679	200.00	01/01/0001	22.00	2.00						
SAMSON300	300-15	SAMSON 300-15 IND PREM		DOBERMANN		24290-2	NEW TIRES		0.00	0.00	3	0	0	0	275.00	13.00	310.75	330.00	04/01/2013	310.00	04/01/2013	09/12/2014	3	01/17/2015	455607	12022	990.00	01/01/0001	165.00	3.00						
SAMSON500	500-8	SAMSON 500-8 GRIP TUBE/FLAP		DOBERMANN		44015-2	NEW TIRES		0.00	0.00	0	0	0	0	41.25	13.00	46.61	48.00	10/14/2010	58.00	05/02/2014	01/19/2015	0	02/27/2015	458064	12540	456.00	01/01/0001	126.00	8.00						
SCRAP	SCRAP	NEW TIRE STATE FEE							0.00	0.00	0	2	0	0	0.00	13.00	0.00	1.00		1.00			0		458934	0	123083.60	05/13/2007	123083.60	122710.00						
SEALER	PARTS	SEALER							0.00	0.00	0	0	0	0	50.00	13.00	56.50	75.00		75.00		10/03/2011	0	05/15/2007	458443	0	10794.90	06/01/2007	-238655.10	4989.00						
SECTION REPAIR	SECTION REPAIR	SECTION REPAIR					MOUNTS		0.00	0.00	0	0	0	0	1.00	13.00	1.13	1.00		1.00		05/21/2007	0	05/21/2007	457006	0	25376.52	05/23/2007	25245.52	131.00						
SECURITY02	1000-20	KSRJ 1000-20 HWY 14PR		UNIVERSAL	SUPERGARGO	KJRS/SECURITY	NEW TIRES		0.00	0.00	4	-1	0	0	157.49	13.00	177.96	190.00	01/07/2014	170.00	01/30/2014	09/29/2014	4	02/26/2015	446574	11248	866992.88	05/13/2007	116265.98	5275.00						
SECURITY03	SOLDOUT	FORERUNER 19.5L24 12PR R-4		TIREMAST			NEW TIRES		0.00	0.00	0	0	0	0	392.97	13.00	444.06	495.00	01/28/2013	460.00	01/28/2013	12/17/2013	0	01/09/2014	434624	11015	159110.98	01/01/0001	45446.10	322.00						
SECURITY04	11-22.5	SECURITY 11-22.5 HWY 14PR		CHINESE			NEW TIRES		0.00	0.00	13	0	0	0	131.00	13.00	148.03	190.00	01/30/2014	170.00	01/30/2014	10/13/2010	13	01/17/2015	450962	5327	279388.72	01/01/0001	50602.40	1849.00						
SECURITY14	14-17.5	SECURITY 14-17.5 SKS-1 14PR		UNIVERSAL		13266	NEW TIRES		0.00	0.00	2	0	0	0	186.95	13.00	211.25	260.00	07/12/2012	240.00	07/12/2012	11/07/2014	2	01/17/2015	456513	12281	2300.00	01/01/0001	607.20	9.00						
SENTAIDA01	245/70R19.5	LEAO 245/70R19.5 HWY 14PR		UNIVERSAL			NEW TIRES		0.00	0.00	4	0	0	0	149.58	13.00	169.02	180.00	06/13/2014	170.00	06/13/2014	09/15/2014	4	01/17/2015	445762	11663	269305.00	05/13/2007	34575.37	1143.00						
SENTAIDA03	11R24.5	LINLONG 11R24.5 TRL 14PR T810		TGI			NEW TIRES		0.00	0.00	8	0	0	0	279.34	13.00	315.65	270.00	10/03/2014	250.00	10/03/2014	01/08/2015	8	01/21/2015	401816	8778	101755.82	05/13/2007	13508.67	426.00						
SENTAIDA07	SOLDOUT	LEAO 285/75R24.5 HWY LRG		UNIVERSAL			NEW TIRES		0.00	0.00	0	0	0	0	195.93	13.00	221.40	245.00	08/18/2009	225.00	08/18/2009	06/08/2011	0	11/11/2013	348091	3675	33619.00	05/13/2007	5215.30	139.00						
SENTAIDA08	285/75R24.5	LINGLONG 285/75R24.5 14P TRAC		TIREMAST			NEW TIRES		0.00	0.00	0	0	0	0	285.21	13.00	322.28	295.00	03/13/2014	275.00	03/13/2014	11/07/2014	0	01/17/2015	440265	9794	31115.00	05/13/2007	3413.53	128.00						
SENTAIDA10	255/70R16	MICHELIN 255/70R16		UNIVERSAL			NEW TIRES		0.00	0.00	1	0	0	0	138.04	13.00	155.99	145.00	03/21/2014	145.00	03/21/2014	06/08/2011	1	02/26/2015	367490	4839	11200.00	05/13/2007	2047.58	66.00						
SENTAIDA11	SOLDOUT	WESTLAKE 235/75R17.5 HWY 16PR		TYRES			NEW TIRES		0.00	0.00	0	0	0	0	158.74	13.00	179.38	200.00	01/28/2013	160.00	04/05/2013	02/26/2013	0	11/11/2013	423343	10449	35566.00	05/13/2007	6526.50	193.00						
SENTAIDA12	215/75R17.5	LEAO 215/75R17.5 16P HWY F-86		UNIVERSAL			NEW TIRES		0.00	0.00	0	-1	0	0	102.33	13.00	115.63	150.00	11/26/2014	130.00	11/26/2014	05/30/2014	3	01/17/2015	458637	11598	23571.00	05/13/2007	4661.72	175.00						
SENTAIDA23	265/70R19.5	ATLAS 265/70R19.5 HWY 14PR		TGI			NEW TIRES		0.00	0.00	4	0	0	0	150.00	13.00	169.50	180.00	08/21/2014	160.00	08/21/2014	08/22/2014	4	01/17/2015	400504	11930	22890.28	01/01/0001	4167.13	108.00						
SENTAIDA55	SOLDOUT	LEAO 285/75R24.5 LUG 14PR		BRAND			NEW TIRES		0.00	0.00	0	0	0	0	279.92	13.00	316.31	335.00	12/02/2011	315.00	12/02/2011	05/03/2012	0	11/11/2013	394291	7610	40798.00	01/01/0001	5964.30	150.00						
SHIPPING	MISC	SHIPPING							0.00	0.00	0	0	0	0	1.00	13.00	1.13	1.00		1.00		11/12/2007	0	11/12/2007	458318	0	4091.02	01/01/0001	3496.02	595.00						
SHOCK	SHOCK ABS	SHOCK ABSORBERS					ALIGNMENT		0.00	0.00	0	0	0	0	1.00	13.00	1.13	0.00		0.00			0		452973	0	10744.45	05/13/2007	10637.45	107.00						
SINORIENT10HD	SOLDOUT	SINORIENT 10-16.5 10PR HD		QINGDAOSIN			NEW TIRES		0.00	0.00	0	0	0	0	123.90	13.00	140.01	195.00	04/22/2014	175.00	04/22/2014	12/08/2014	0	01/17/2015	450083	11447	31495.00	01/01/0001	7210.60	196.00						
SINORIENT10R4	10-16.5	SECURITY 10-16.5 SK400 10PR		UNIVERSAL			NEW TIRES		0.00	0.00	6	0	0	0	89.00	13.00	100.57	115.00	06/24/2014	103.00	06/24/2014	02/13/2015	7	02/13/2015	458187	11817	13083.00	01/01/0001	3538.00	113.00						
